DK	9830	Tårs	Region Nordjylland	1081	Hjørring Kommune	860			57.3833	10.1167	4
DK	9850	Hirtshals	Region Nordjylland	1081	Hjørring Kommune	860			57.5881	9.9592	4
DK	9870	Sindal	Region Nordjylland	1081	Hjørring Kommune	860			57.4712	10.2031	4
DK	9881	Bindslev	Region Nordjylland	1081	Hjørring Kommune	860			57.5521	10.2036	4
DK	9900	Frederikshavn	Region Nordjylland	1081	Hjørring Kommune	860			57.4407	10.5366	4
DK	9982	Ålbæk	Region Nordjylland	1081	Hjørring Kommune	860			57.5925	10.4046	4
DK	8654	Bryrup	Region Midtjylland	1082	Horsens Kommune	615			56.0228	9.5183	4
DK	8660	Skanderborg	Region Midtjylland	1082	Horsens Kommune	615			56.0399	9.9272	4
DK	8680	Ry	Region Midtjylland	1082	Horsens Kommune	615			56.0904	9.7651	4
DK	8700	Horsens	Region Midtjylland	1082	Horsens Kommune	615			55.8607	9.8503	4
DK	8732	Hovedgård	Region Midtjylland	1082	Horsens Kommune	615			55.9417	9.955	4
DK	8740	Brædstrup	Region Midtjylland	1082	Horsens Kommune	615			55.9708	9.6085	4
DK	8751	Gedved	Region Midtjylland	1082	Horsens Kommune	615			55.9308	9.846	4
DK	8752	Østbirk	Region Midtjylland	1082	Horsens Kommune	615			55.9648	9.7556	4
DK	8762	Flemming	Region Midtjylland	1082	Horsens Kommune	615			55.8687	9.6675	4
DK	8765	Klovborg	Region Midtjylland	1082	Horsens Kommune	615			55.9319	9.491	4
DK	8781	Stenderup	Region Midtjylland	1082	Horsens Kommune	615			55.7921	9.8097	4
DK	8783	Hornsyld	Region Midtjylland	1082	Horsens Kommune	615			55.7526	9.8512	4
DK	6933	Kibæk	Region Midtjylland	1082	Herning Kommune	657			56.0317	8.857	4
DK	6973	Ørnhøj	Region Midtjylland	1082	Herning Kommune	657			56.1987	8.5645	4
DK	6990	Ulfborg	Region Midtjylland	1082	Herning Kommune	657			56.2673	8.3217	4
DK	7260	Sønder Omme	Region Midtjylland	1082	Herning Kommune	657			55.8398	8.8972	4
DK	7270	Stakroge	Region Midtjylland	1082	Herning Kommune	657			55.8901	8.8473	4
DK	7280	Sønder Felding	Region Midtjylland	1082	Herning Kommune	657			55.9376	8.7794	4
DK	7330	Brande	Region Midtjylland	1082	Herning Kommune	657			55.9381	9.1218	4
DK	7400	Herning	Region Midtjylland	1082	Herning Kommune	657			56.1393	8.9738	4
DK	7451	Sunds	Region Midtjylland	1082	Herning Kommune	657			56.2042	9.0127	4
DK	7470	Karup J	Region Midtjylland	1082	Herning Kommune	657			56.1739	9.0525	1
DK	7480	Vildbjerg	Region Midtjylland	1082	Herning Kommune	657			56.2	8.7667	4
DK	7490	Aulum	Region Midtjylland	1082	Herning Kommune	657			56.2654	8.7926	4
DK	7500	Holstebro	Region Midtjylland	1082	Herning Kommune	657			56.3601	8.6161	4
DK	7540	Haderup	Region Midtjylland	1082	Herning Kommune	657			56.3896	8.9943	4
DK	7550	Sørvad	Region Midtjylland	1082	Herning Kommune	657			56.2629	8.6563	4
DK	7830	Vinderup	Region Midtjylland	1082	Herning Kommune	657			56.4751	8.7908	4
DK	6990	Ulfborg	Region Midtjylland	1082	Holstebro Kommune	661			56.2673	8.3217	4
DK	7500	Holstebro	Region Midtjylland	1082	Holstebro Kommune	661			56.3601	8.6161	4
DK	7540	Haderup	Region Midtjylland	1082	Holstebro Kommune	661			56.3896	8.9943	4
DK	7560	Hjerm	Region Midtjylland	1082	Holstebro Kommune	661			56.4384	8.6345	4
DK	7570	Vemb	Region Midtjylland	1082	Holstebro Kommune	661			56.3423	8.3375	4
DK	7600	Struer	Region Midtjylland	1082	Holstebro Kommune	661			56.4912	8.5838	4
DK	7800	Skive	Region Midtjylland	1082	Holstebro Kommune	661			56.5667	9.0333	4
DK	7830	Vinderup	Region Midtjylland	1082	Holstebro Kommune	661			56.4751	8.7908	4
DK	6990	Ulfborg	Region Midtjylland	1082	Lemvig Kommune	665			56.2673	8.3217	4
DK	7570	Vemb	Region Midtjylland	1082	Lemvig Kommune	665			56.3423	8.3375	4
DK	7600	Struer	Region Midtjylland	1082	Lemvig Kommune	665			56.4912	8.5838	4
DK	7620	Lemvig	Region Midtjylland	1082	Lemvig Kommune	665			56.5486	8.3102	4
DK	7650	Bøvlingbjerg	Region Midtjylland	1082	Lemvig Kommune	665			56.4353	8.2029	4
DK	7660	Bækmarksbro	Region Midtjylland	1082	Lemvig Kommune	665			56.4153	8.307	4
DK	7673	Harboøre	Region Midtjylland	1082	Lemvig Kommune	665			56.6175	8.1807	4
DK	7680	Thyborøn	Region Midtjylland	1082	Lemvig Kommune	665			56.6985	8.2124	4
DK	7500	Holstebro	Region Midtjylland	1082	Struer Kommune	671			56.3601	8.6161	4
DK	7560	Hjerm	Region Midtjylland	1082	Struer Kommune	671			56.4384	8.6345	4
DK	7600	Struer	Region Midtjylland	1082	Struer Kommune	671			56.4912	8.5838	4
DK	7660	Bækmarksbro	Region Midtjylland	1082	Struer Kommune	671			56.4153	8.307	4
DK	7760	Hurup Thy	Region Midtjylland	1082	Struer Kommune	671			56.7494	8.4195	4
DK	7790	Thyholm	Region Midtjylland	1082	Struer Kommune	671			56.9189	8.6206	1
DK	7830	Vinderup	Region Midtjylland	1082	Struer Kommune	671			56.4751	8.7908	4
DK	8400	Ebeltoft	Region Midtjylland	1082	Syddjurs Kommune	706			56.1944	10.6821	4
DK	8410	Rønde	Region Midtjylland	1082	Syddjurs Kommune	706			56.3015	10.4751	4
DK	8420	Knebel	Region Midtjylland	1082	Syddjurs Kommune	706			56.2141	10.4886	4
DK	8444	Balle	Region Midtjylland	1082	Syddjurs Kommune	706			56.2963	10.2589	4
DK	8543	Hornslet	Region Midtjylland	1082	Syddjurs Kommune	706			56.3155	10.3204	4
DK	8544	Mørke	Region Midtjylland	1082	Syddjurs Kommune	706			56.3345	10.3819	4
DK	8550	Ryomgård	Region Midtjylland	1082	Syddjurs Kommune	706			56.3843	10.503	4
DK	8560	Kolind	Region Midtjylland	1082	Syddjurs Kommune	706			56.3606	10.5836	4
DK	8570	Trustrup	Region Midtjylland	1082	Syddjurs Kommune	706			56.3493	10.7739	4
DK	8581	Nimtofte	Region Midtjylland	1082	Syddjurs Kommune	706			56.408	10.5686	4
DK	8963	Auning	Region Midtjylland	1082	Syddjurs Kommune	706			56.4308	10.3782	4
DK	8444	Balle	Region Midtjylland	1082	Norddjurs Kommune	707			56.2963	10.2589	4
DK	8500	Grenaa	Region Midtjylland	1082	Norddjurs Kommune	707			56.4158	10.8782	4
DK	8550	Ryomgård	Region Midtjylland	1082	Norddjurs Kommune	707			56.3843	10.503	4
DK	8560	Kolind	Region Midtjylland	1082	Norddjurs Kommune	707			56.3606	10.5836	4
DK	8570	Trustrup	Region Midtjylland	1082	Norddjurs Kommune	707			56.3493	10.7739	4
DK	8581	Nimtofte	Region Midtjylland	1082	Norddjurs Kommune	707			56.408	10.5686	4
DK	8585	Glesborg	Region Midtjylland	1082	Norddjurs Kommune	707			56.4775	10.7233	4
DK	8586	Ørum Djurs	Region Midtjylland	1082	Norddjurs Kommune	707			56.4312	10.6202	1
DK	8592	Anholt	Region Midtjylland	1082	Norddjurs Kommune	707			56.7036	11.5455	4
DK	8950	Ørsted	Region Midtjylland	1082	Norddjurs Kommune	707			56.502	10.3372	4
DK	8961	Allingåbro	Region Midtjylland	1082	Norddjurs Kommune	707			56.4649	10.3341	4
DK	8963	Auning	Region Midtjylland	1082	Norddjurs Kommune	707			56.4308	10.3782	4
DK	8370	Hadsten	Region Midtjylland	1082	Favrskov Kommune	710			56.3282	10.0493	4
DK	8380	Trige	Region Midtjylland	1082	Favrskov Kommune	710			56.2529	10.1484	4
DK	8382	Hinnerup	Region Midtjylland	1082	Favrskov Kommune	710			56.2661	10.063	4
DK	8450	Hammel	Region Midtjylland	1082	Favrskov Kommune	710			56.2576	9.8632	4
DK	8471	Sabro	Region Midtjylland	1082	Favrskov Kommune	710			56.2133	10.0344	4
DK	8472	Sporup	Region Midtjylland	1082	Favrskov Kommune	710			56.2133	10.0344	1
DK	8641	Sorring	Region Midtjylland	1082	Favrskov Kommune	710			56.1769	9.7758	4
DK	8850	Bjerringbro	Region Midtjylland	1082	Favrskov Kommune	710			56.378	9.6606	4
DK	8860	Ulstrup	Region Midtjylland	1082	Favrskov Kommune	710			56.3899	9.7935	4
DK	8870	Langå	Region Midtjylland	1082	Favrskov Kommune	710			56.3903	9.8949	4
DK	8881	Thorsø	Region Midtjylland	1082	Favrskov Kommune	710			56.2995	9.7892	4
DK	8882	Fårvang	Region Midtjylland	1082	Favrskov Kommune	710			56.2675	9.7278	4
DK	8940	Randers SV	Region Midtjylland	1082	Favrskov Kommune	710			56.4893	10.262	1
DK	8960	Randers SØ	Region Midtjylland	1082	Favrskov Kommune	710			56.4422	10.3635	1
DK	8300	Odder	Region Midtjylland	1082	Odder Kommune	727			55.9731	10.153	4
DK	8340	Malling	Region Midtjylland	1082	Odder Kommune	727			56.0363	10.1963	4
DK	8350	Hundslund	Region Midtjylland	1082	Odder Kommune	727			55.916	10.0521	4
DK	8660	Skanderborg	Region Midtjylland	1082	Odder Kommune	727			56.0399	9.9272	4
DK	8860	Ulstrup	Region Midtjylland	1082	Randers Kommune	730			56.3899	9.7935	4
DK	8870	Langå	Region Midtjylland	1082	Randers Kommune	730			56.3903	9.8949	4
DK	8900	Randers C	Region Midtjylland	1082	Randers Kommune	730			56.4893	10.262	1
DK	8920	Randers NV	Region Midtjylland	1082	Randers Kommune	730			56.4893	10.262	1
DK	8930	Randers NØ	Region Midtjylland	1082	Randers Kommune	730			56.4893	10.262	1
DK	8940	Randers SV	Region Midtjylland	1082	Randers Kommune	730			56.4893	10.262	1
